product_id,sku,category,marketplace,price,cost,rating,launch_date,total_orders,total_sales,total_returns,total_revenue,total_ad_spend,avg_daily_sales,sales_std,avg_discount,days_with_data,return_rate,ad_spend_per_sale,sales_volatility,top_return_reason,verification_fail_rate,avg_damage_probability,avg_anomaly_score,days_since_launch,margin_pct,price_tier
MCH-P-000011,SKU-017A5E71,watches_eyewear,tata_cliq,19557.06,11752.13,2.8,2024-08-23,3696,3331,480,60912027.97,112682.95,9.126027397260273,3.4823742767891765,0.05112328767123288,365,0.1441008706094266,33.82856499549685,0.38158709427440696,damage,0.0,0.08,0.05466666666666666,730,0.39908503629891207,luxury
MCH-P-000012,SKU-A75D18AF,bedding_linen,purplle,1838.49,923.98,4.2,2024-08-30,7016,6623,512,11339879.86,116557.59,18.145205479452056,5.769687773559807,0.052410958904109586,365,0.07730635663596558,17.598911369470027,0.3179731296012878,size_issue,0.0,0.042666666666666665,0.06266666666666666,723,0.497424516858944,mid
MCH-P-000013,SKU-044CAE81,skincare,urban_ladder,3925.35,2593.17,2.8,2024-11-18,6744,6357,185,23289729.58,111850.07,17.416438356164385,5.477903006240395,0.051726027397260274,365,0.029101777568035236,17.594788422211735,0.3145248697935731,size_issue,0.0,0.05833333333333333,0.05466666666666667,643,0.3393786541327525,premium
MCH-P-000014,SKU-2E691B2A,personal_care,pepperfry,329.71,241.99,3.9,2025-01-01,4809,4441,141,1364728.99,108943.68,12.167123287671233,4.521865522181354,0.05134246575342466,365,0.03174960594460707,24.53133978833596,0.3716462318388188,not_needed,0.0,0.030666666666666665,0.035,599,0.26605198507779554,budget
MCH-P-000015,SKU-BC346C60,audio_headphones,meesho,25497.95,17689.27,3.3,2024-09-27,1893,1531,241,36533462.75,109629.34,4.1945205479452055,2.560900554758489,0.04805479452054794,365,0.1574134552580013,71.60636185499673,0.6105347501547018,damage,0.0,0.07966666666666666,0.04700000000000001,695,0.3062473649842438,luxury
MCH-P-000016,SKU-56F417AF,personal_care,snapdeal,124.53,81.3,3.5,2024-03-22,2827,2464,65,287903.37,109402.61,6.750684931506849,3.2089813559394234,0.04542465753424658,365,0.026379870129870128,44.4004099025974,0.4753564102751175,size_issue,0.0,0.03233333333333333,0.052333333333333336,884,0.34714526620091546,budget
MCH-P-000017,SKU-6B5AF7E9,industrial_scientific,etsy,23623.0,12293.55,3.2,2024-07-12,2990,2626,132,57777605.86,109260.78,7.1945205479452055,3.4383059658934663,0.04967123287671232,365,0.05026656511805026,41.607303884234575,0.477906198610478,damage,0.0,0.08533333333333333,0.047999999999999994,772,0.47959403970706516,luxury
MCH-P-000018,SKU-A9BA09C6,ethnic_wear,purplle,16716.62,11617.4,4.2,2025-05-11,2205,1842,296,28685887.11,111959.77,5.046575342465753,2.7547203340123505,0.051424657534246576,365,0.16069489685124863,60.781634093376766,0.5458593495735656,size_issue,0.0,0.019666666666666666,0.07433333333333333,469,0.305038937297133,luxury
MCH-P-000019,SKU-DBE6E3D4,jewellery,shopsy,81439.05,45478.87,2.7,2025-08-05,5789,5413,901,413369958.77,112945.2,14.830136986301369,5.003698767392936,0.048493150684931506,365,0.16645113615370405,20.86554590799926,0.3374007112688752,damage,0.0,0.09466666666666668,0.06133333333333333,383,0.4415594238881716,luxury
MCH-P-000020,SKU-AEB9D567,mobiles_tablets,ajio,109186.55,72244.05,3.8,2024-11-08,6747,6365,885,648274395.19,113841.48,17.438356164383563,5.845507106687745,0.05063013698630137,365,0.13904163393558522,17.885542812254517,0.33520975552883375,damage,0.3333333333333333,0.09833333333333334,0.004,653,0.33834295524494545,luxury
MCH-P-000021,SKU-B90052D6,automotive_accessories,ajio,17453.26,11452.04,3.3,2026-03-14,4449,4082,381,66642306.22,109360.03,11.183561643835617,4.17498482258971,0.04857534246575342,365,0.09333659970602645,26.79079617834395,0.37331441946233324,damage,0.0,0.077,0.056999999999999995,162,0.34384521860099476,luxury
MCH-P-000022,SKU-996071B7,bags_luggage,meesho,12716.2,7968.41,2.8,2024-04-11,6916,6531,612,78025077.28,117080.14,17.893150684931506,5.390476155014612,0.047287671232876714,365,0.09370693615066605,17.926832031848107,0.3012591940867147,not_needed,0.0,0.050666666666666665,0.06,864,0.3733654708167535,luxury
MCH-P-000023,SKU-1DBB2E06,innerwear_sleepwear,pepperfry,2285.07,1702.14,4.9,2024-04-09,1880,1518,153,3212328.5500000003,112064.06,4.158904109589041,2.5195845864015993,0.05254794520547945,365,0.1007905138339921,73.82349143610013,0.6058289684035467,size_issue,0.0,0.02666666666666667,0.014333333333333335,866,0.255103782378658,premium
MCH-P-000024,SKU-BC21B39C,kids_apparel,pepperfry,3159.03,2372.15,3.2,2024-09-06,7514,7123,829,21125791.98,116133.59,19.515068493150686,5.934895669044119,0.048794520547945204,365,0.11638354625859891,16.30402779727643,0.3041186184474383,not_needed,0.3333333333333333,0.018333333333333333,0.055999999999999994,716,0.24908911912834006,premium
MCH-P-000025,SKU-E01B6D50,audio_headphones,1mg,36133.22,23830.64,3.3,2026-05-02,4701,4333,648,147000778.91,117044.54,11.871232876712329,4.476111178024627,0.045780821917808225,365,0.14954996538195245,27.012356335102698,0.3770552919406852,damage,0.0,0.074,0.044000000000000004,113,0.34047837419416266,luxury
MCH-P-000026,SKU-9B847234,mens_apparel,etsy,4759.57,2674.26,4.4,2025-06-17,2093,1729,258,7688085.84,107474.94,4.736986301369863,2.7249108690592667,0.05046575342465754,365,0.1492192018507808,62.16017351069983,0.5752414500905912,size_issue,0.0,0.056333333333333326,0.04133333333333334,432,0.43812991509737215,premium
MCH-P-000027,SKU-A2C2C515,makeup_cosmetics,myntra,1784.59,1284.12,4.1,2024-11-06,5147,4778,271,7965321.16,112132.75,13.09041095890411,4.652783769816815,0.05101369863013699,365,0.056718292172457094,23.468553788195898,0.35543450732171145,damage,0.0,0.13066666666666668,0.023000000000000003,655,0.28043976487596595,mid
MCH-P-000028,SKU-D3A27C23,health_wellness,flipkart,597.31,385.58,3.7,2024-09-08,3573,3208,124,1799456.09,110885.7,8.789041095890411,3.645995908649501,0.04687671232876712,365,0.03865336658354115,34.56536783042394,0.41483432252402364,wrong_item,0.3333333333333333,0.010333333333333333,0.026333333333333334,714,0.35447255194120303,mid
MCH-P-000029,SKU-E3BD8B09,computer_accessories,ajio,2338.1,1253.67,2.9,2025-10-11,2397,2032,244,4426701.29,110147.04,5.567123287671233,2.878303395762006,0.052575342465753426,365,0.12007874015748031,54.20622047244094,0.5170180804395336,damage,0.0,0.08066666666666666,0.05466666666666667,316,0.4638082203498567,premium
MCH-P-000030,SKU-B4BBEFB1,health_wellness,shopsy,5558.13,3909.43,4.0,2025-07-01,803,480,24,2498712.9,111662.13,1.3150684931506849,1.3574854777193293,0.046493150684931504,365,0.05,232.62943750000002,1.03225458201574,size_issue,0.3333333333333333,0.019666666666666666,0.08433333333333333,418,0.2966285423334827,premium
MCH-P-000031,SKU-9694E514,ethnic_wear,pepperfry,23984.66,16041.09,2.7,2026-07-05,1874,1513,235,33670145.35,109849.2,4.145205479452055,2.6035183873705376,0.05134246575342465,365,0.1553205551883675,72.60356906807667,0.6280794523398852,size_issue,0.0,0.0,0.03333333333333333,49,0.33119377135218925,luxury
MCH-P-000032,SKU-D23E58A3,toys_games,own_shopify_store,3969.75,2666.67,3.9,2025-07-06,5272,4905,570,18061171.57,114581.3,13.438356164383562,4.697983847932621,0.053835616438356174,365,0.1162079510703364,23.360101936799186,0.3495951283374937,damage,0.0,0.07933333333333333,0.051,413,0.32825240884186657,premium
MCH-P-000033,SKU-7CC5BE5B,fragrances,croma,2281.68,1405.63,3.6,2025-06-08,3227,2862,221,6139818.34,113037.53,7.841095890410959,3.4156972650856874,0.04736986301369863,365,0.07721872816212438,39.49599231306779,0.43561478048786717,damage,0.3333333333333333,0.06366666666666666,0.017333333333333333,441,0.3839495459485992,premium
MCH-P-000034,SKU-7F195B2E,haircare,walmart_marketplace,161.7,127.61,2.9,2026-07-16,626,339,12,50720.4,107045.38,0.9287671232876712,1.1976946092131042,0.0461095890410959,365,0.035398230088495575,315.7680825958702,1.2895531928105695,not_needed,0.0,0.063,0.04733333333333334,38,0.21082251082251077,budget
MCH-P-000035,SKU-C35AF263,footwear,myntra,1658.59,1219.53,4.1,2025-03-29,3313,2948,591,4574822.45,108220.53,8.076712328767123,3.5073909618583445,0.04953424657534247,365,0.20047489823609227,36.70981343283582,0.4342597357796119,not_needed,0.0,0.03833333333333334,0.019333333333333334,512,0.26471882743776337,mid
MCH-P-000036,SKU-B11759CF,ethnic_wear,meesho,18311.1,14081.72,4.8,2025-10-19,4045,3676,607,63049328.76,110924.39,10.07123287671233,4.0674761814703,0.049013698630136986,365,0.16512513601741022,30.175296517954298,0.40387073074990737,size_issue,0.3333333333333333,0.017333333333333333,0.03766666666666666,308,0.23097356248395778,luxury
MCH-P-000037,SKU-348253E3,industrial_scientific,croma,4029.07,2796.97,4.6,2026-01-05,2096,1733,74,6554128.47,109966.28,4.747945205479452,2.586318057759025,0.04835616438356164,365,0.04270051933064051,63.45428736295441,0.5447236532498813,damage,0.0,0.08733333333333333,0.034,230,0.3058025797516549,premium
MCH-P-000038,SKU-4F8428F1,winterwear,own_shopify_store,7369.95,4503.03,3.2,2026-01-29,4195,3828,490,26336295.18,114745.0,10.487671232876712,4.34349156929012,0.04824657534246575,365,0.12800417972831765,29.975182863113897,0.41415214806449685,size_issue,0.0,0.041,0.04533333333333334,206,0.3890012822339365,premium
MCH-P-000039,SKU-DDD1FD1C,furniture,ajio,21220.5,17562.41,2.6,2025-05-02,3007,2642,190,52464715.29,115596.67,7.238356164383561,3.2081040127020377,0.048493150684931506,365,0.07191521574564724,43.753470855412566,0.443208919241576,damage,0.3333333333333333,0.05533333333333334,0.038,478,0.17238472232039773,luxury
MCH-P-000040,SKU-106F4F53,small_kitchen_appliances,walmart_marketplace,11159.31,9455.63,4.4,2026-03-15,5183,4810,434,50285971.15,109546.52,13.178082191780822,4.821946354075043,0.04789041095890411,365,0.09022869022869023,22.774744282744283,0.36590653206598556,damage,0.0,0.059666666666666666,0.017,161,0.15266893741638152,luxury
MCH-P-000041,SKU-76F4501B,sports_fitness,pepperfry,35759.07,24373.4,4.4,2024-06-10,3735,3370,274,112290631.56,107610.53,9.232876712328768,4.108155076231032,0.05038356164383562,365,0.08130563798219585,31.931908011869435,0.4449485468321444,damage,0.0,0.08933333333333333,0.04633333333333334,804,0.3183994997632768,luxury
MCH-P-000042,SKU-8F536472,footwear,meesho,8074.93,5093.51,4.4,2024-06-13,7431,7030,1394,52944489.8,114708.19,19.26027397260274,6.39287764157249,0.05150684931506849,365,0.19829302987197725,16.316954480796586,0.33192038964067694,size_issue,0.0,0.03866666666666667,0.015333333333333332,801,0.36921929973386763,premium
MCH-P-000043,SKU-66CFB61E,bags_luggage,amazon,18755.16,10959.38,4.6,2025-12-08,4066,3699,310,65017575.44,111315.31,10.134246575342466,4.133228362584789,0.048794520547945204,365,0.08380643417139767,30.093352257366856,0.40784762161217836,not_needed,0.0,0.026333333333333334,0.07133333333333333,258,0.4156605435517479,luxury
MCH-P-000044,SKU-3086A4CA,wearables_smartwatch,paytm_mall,10042.93,5651.6,4.7,2025-09-08,8378,7963,1316,75340152.69,120050.49,21.816438356164383,6.532400516702315,0.0453972602739726,365,0.16526434760768555,15.076037925404998,0.29942561705341514,damage,0.0,0.11499999999999999,0.051666666666666666,349,0.43725586059048505,luxury
MCH-P-000045,SKU-20CAFB80,laptops_computers,nykaa,87926.06,67886.98,3.8,2026-02-04,6442,6057,676,501297242.16,109685.64,16.594520547945205,5.279545081420079,0.046082191780821916,365,0.11160640581145782,18.108905398712235,0.3181499017200477,damage,0.0,0.126,0.030666666666666665,200,0.2279083129620502,luxury
MCH-P-000046,SKU-638DCB51,groceries_gourmet,tata_cliq,473.64,239.13,2.8,2026-02-23,8523,8099,199,3598707.24,107202.66,22.18904109589041,6.72455647550547,0.04706849315068493,365,0.024570934683294233,13.23653043585628,0.3030575519890723,size_issue,0.0,0.03233333333333333,0.05433333333333334,181,0.4951228781352926,budget
MCH-P-000047,SKU-6CCEF58A,mobiles_tablets,own_shopify_store,20908.5,14159.56,4.0,2024-12-12,5264,4893,689,96815345.68,114739.62,13.405479452054795,4.561541647383358,0.04254794520547946,365,0.1408134069078275,23.449748620478232,0.34027441269056313,damage,0.0,0.09633333333333333,0.03766666666666666,619,0.32278451347538084,luxury
MCH-P-000048,SKU-2CCFAEA5,bedding_linen,1mg,1837.47,1435.88,4.3,2026-07-03,5170,4799,387,8255183.14,113143.47,13.147945205479452,4.73588445123515,0.04819178082191781,365,0.08064180037507813,23.57646801416962,0.3601995883935882,not_needed,0.0,0.03933333333333334,0.057333333333333326,51,0.2185559492127762,mid
MCH-P-000049,SKU-EC96527A,sports_fitness,meesho,5124.53,4225.93,3.3,2026-04-01,7928,7526,664,35875655.88,115012.66,20.61917808219178,6.460800173588006,0.052931506849315066,365,0.08822747807600319,15.282043582248207,0.3133393653148581,damage,0.0,0.10899999999999999,0.058666666666666666,144,0.17535266648843884,premium
MCH-P-000050,SKU-10705F05,bags_luggage,own_shopify_store,9924.59,7264.82,3.2,2025-10-25,569,303,23,2767471.93,112115.25,0.8301369863013699,1.125953189781353,0.05161643835616438,365,0.07590759075907591,370.01732673267327,1.3563462517168114,wrong_item,0.0,0.029333333333333333,0.055333333333333325,302,0.2679979727122229,premium
MCH-P-000051,SKU-29AF51B0,groceries_gourmet,ajio,122.36,84.96,2.8,2024-05-11,2893,2529,46,288007.32,114634.01,6.928767123287671,3.343908659666242,0.05063013698630137,365,0.01818900751285093,45.32780150257018,0.48261236092454657,not_needed,0.3333333333333333,0.055,0.03166666666666667,834,0.3056554429552142,budget
MCH-P-000052,SKU-E2909D6E,home_decor,woocommerce_store,2233.18,1444.18,4.0,2026-07-19,830,504,39,1039835.5599999999,112131.01,1.3808219178082193,1.4200930102496974,0.054767123287671235,365,0.07738095238095238,222.48216269841268,1.028440374486388,damage,0.0,0.06633333333333334,0.052,35,0.35330783904566576,premium
MCH-P-000053,SKU-DF6D096D,computer_accessories,shopclues,12104.35,8032.25,2.5,2024-05-04,2686,2323,294,26517725.85,117915.54,6.364383561643836,3.057389259359286,0.044821917808219175,365,0.12656048213517004,50.76002582866982,0.4803904776866722,damage,0.0,0.08266666666666667,0.050666666666666665,841,0.3364162470516798,luxury
MCH-P-000054,SKU-65E6F09D,toys_games,purplle,1005.89,794.95,3.1,2025-12-19,1025,673,77,635239.7,107343.57,1.8438356164383563,1.570765395897097,0.04706849315068493,365,0.11441307578008915,159.5001040118871,0.8519009948030318,damage,0.0,0.066,0.072,247,0.2097048385012277,mid
MCH-P-000055,SKU-1B0B0659,innerwear_sleepwear,netmeds,1573.74,1264.83,3.5,2025-04-19,6994,6602,664,9745306.29,111578.96,18.087671232876712,5.829348473704324,0.049013698630136986,365,0.1005755831566192,16.90078158133899,0.32228297378098736,not_needed,0.0,0.021333333333333333,0.072,491,0.19629036562583405,mid
MCH-P-000056,SKU-60C7ED53,furniture,shopclues,30559.91,19835.18,4.7,2026-04-17,5849,5479,441,156467961.58,117573.53,15.01095890410959,5.2219833724087135,0.049698630136986305,365,0.08048914035407921,21.45893958751597,0.34787806733513055,damage,0.0,0.10099999999999999,0.04633333333333334,128,0.3509411513319247,luxury
MCH-P-000057,SKU-5A0390C5,kids_apparel,woocommerce_store,1141.04,665.03,4.5,2025-06-25,5502,5128,597,5460515.36,114695.32,14.04931506849315,5.155577457975434,0.049287671232876716,365,0.11641965678627145,22.366482059282372,0.366962904087565,not_needed,0.0,0.051333333333333335,0.06033333333333333,424,0.4171720535651686,mid
MCH-P-000058,SKU-1FB52A27,garden_outdoor,paytm_mall,1712.48,896.13,2.9,2025-06-06,5490,5121,304,8156285.41,104225.79,14.03013698630137,4.762106749692715,0.05432876712328768,365,0.05936340558484671,20.352624487404803,0.33941983277442705,damage,0.0,0.11866666666666666,0.012000000000000002,443,0.4767062972998225,mid
MCH-P-000059,SKU-B474D852,computer_accessories,walmart_marketplace,4792.26,2637.45,2.9,2024-08-06,8370,7955,950,35667305.64,113717.36,21.794520547945204,6.847552911962894,0.04871232876712329,365,0.11942174732872407,14.295079824010056,0.31418690293732954,damage,0.0,0.044333333333333336,0.04033333333333333,747,0.44964380062851356,premium
MCH-P-000060,SKU-2DD2121F,musical_instruments,myntra,17440.13,9657.73,2.6,2025-06-23,5763,5389,474,88056611.57000001,114251.31,14.764383561643836,5.299734854009769,0.0476986301369863,365,0.0879569493412507,21.20083688996103,0.3589540214721777,damage,0.0,0.042,0.05933333333333333,426,0.44623520581555304,luxury
MCH-P-000061,SKU-AB2C9338,home_improvement_tools,firstcry,3574.54,1854.06,4.2,2026-06-06,6225,5843,406,19452789.669999998,112180.13,16.008219178082193,5.272512001785471,0.05093150684931507,365,0.06948485367105939,19.19906383707,0.32936280688887504,damage,0.0,0.082,0.02333333333333333,78,0.48131507830378173,premium
MCH-P-000062,SKU-F70996AC,health_wellness,urban_ladder,2421.81,1480.44,4.7,2024-03-20,5920,5548,231,12616394.98,114548.17,15.2,5.028599525396031,0.04778082191780822,365,0.0416366258111031,20.64675018024513,0.33082891614447574,not_needed,0.3333333333333333,0.020666666666666667,0.04733333333333333,886,0.38870514202187617,premium
MCH-P-000063,SKU-FF6B5CA5,toys_games,walmart_marketplace,490.32,276.31,3.1,2024-07-14,2223,1860,215,851877.04,117402.23,5.095890410958904,2.8136460232234635,0.04742465753424657,365,0.11559139784946236,63.11947849462366,0.5521402142347119,damage,0.3333333333333333,0.10533333333333333,0.04,770,0.43647006036873875,budget
MCH-P-000064,SKU-5F060FC5,womens_apparel,flipkart,5840.53,3771.18,3.4,2025-11-21,5428,5060,937,27647433.68,114650.02,13.863013698630137,5.030989319212635,0.04967123287671232,365,0.18517786561264823,22.65810671936759,0.3629073323147454,not_needed,0.0,0.07833333333333334,0.037333333333333336,275,0.35430859870593934,premium
MCH-P-000065,SKU-C3E260B3,automotive_accessories,meesho,2675.65,2118.34,4.8,2025-04-25,7814,7415,691,18571472.56,113661.05,20.315068493150687,6.343805303074627,0.04767123287671232,365,0.09318948078219824,15.328530006743089,0.31227092860717987,damage,0.0,0.08833333333333333,0.04566666666666667,485,0.20828957449591684,premium
MCH-P-000066,SKU-A46FCC0B,cameras_accessories,walmart_marketplace,20722.61,16479.68,4.9,2024-08-27,670,375,41,7251877.36,116151.28,1.0273972602739727,1.194913702568466,0.04794520547945205,365,0.10933333333333334,309.73674666666665,1.1630493371666402,wrong_item,0.0,0.08366666666666667,0.059,726,0.20474882266278235,luxury
MCH-P-000067,SKU-78214C91,footwear,paytm_mall,9441.72,6844.01,2.8,2024-08-26,3280,2915,634,25695263.38,111736.58,7.986301369863014,3.5475310664134345,0.050219178082191784,365,0.21749571183533448,38.33158833619211,0.44420200317012126,not_needed,0.0,0.02966666666666667,0.06166666666666667,727,0.27513101426435005,premium
MCH-P-000068,SKU-A9CFF15A,toys_games,etsy,4357.67,2963.12,3.7,2024-04-04,5799,5422,658,22069506.84,116245.45,14.854794520547944,5.0923623346363165,0.051041095890410955,365,0.12135743268166728,21.439588712652156,0.3428093419664802,damage,0.0,0.08,0.04666666666666667,871,0.3200219383294284,premium
MCH-P-000069,SKU-2C02E9CF,toys_games,flipkart,5170.21,3067.29,3.7,2025-08-23,5555,5179,647,24984109.169999998,108370.36,14.189041095890412,5.015896752508267,0.049945205479452054,365,0.12492759219926627,20.924958486194246,0.3535049844884181,damage,0.0,0.05733333333333334,0.04700000000000001,365,0.4067378307650947,premium
MCH-P-000070,SKU-CDE4C61F,large_appliances,shopsy,54691.61,31797.67,3.4,2025-10-03,2903,2538,146,130885773.39,111755.21,6.953424657534247,3.216632692251769,0.04375342465753425,365,0.05752561071710008,44.032785657998424,0.4625969001859321,damage,0.0,0.07833333333333332,0.05266666666666667,324,0.41860058608623885,luxury
MCH-P-000071,SKU-BA97B472,garden_outdoor,tata_cliq,5784.42,4280.53,4.9,2025-10-13,5127,4752,254,25597157.54,120419.84,13.01917808219178,4.796652264753912,0.05243835616438356,365,0.05345117845117845,25.34087542087542,0.3684297299316452,damage,0.0,0.06666666666666667,0.034999999999999996,314,0.25998976561176407,premium
MCH-P-000072,SKU-7B8BD310,ethnic_wear,nykaa,22950.44,15338.21,3.8,2024-09-22,1000,667,91,14175109.77,111589.78,1.8273972602739725,1.7463667365601943,0.05123287671232876,365,0.136431784107946,167.30101949025487,0.9556579592870629,size_issue,0.3333333333333333,0.028666666666666663,0.026333333333333334,700,0.3316812226693693,luxury
MCH-P-000073,SKU-23C30D0F,groceries_gourmet,croma,1974.79,1543.37,4.1,2024-07-16,941,612,20,1131238.68,107834.25,1.6767123287671233,1.5652932657100564,0.050164383561643835,365,0.032679738562091505,176.19975490196077,0.9335490882094291,size_issue,0.3333333333333333,0.026,0.032,768,0.21846373538452193,mid
MCH-P-000074,SKU-A66F392B,fragrances,snapdeal,2446.9,1852.82,4.2,2026-06-24,2332,1968,165,4498870.37,111935.5,5.391780821917808,2.919701617331225,0.0492054794520548,365,0.08384146341463415,56.87779471544715,0.5415097003688502,damage,0.3333333333333333,0.11133333333333333,0.06533333333333334,60,0.2427888348522621,premium
MCH-P-000075,SKU-F890B519,haircare,shopclues,482.23,344.81,4.3,2024-07-06,4127,3759,107,1694970.94,114421.83,10.2986301369863,4.228516910357243,0.0469041095890411,365,0.028465017291832935,30.439433359936153,0.4105902293909002,not_needed,0.0,0.057666666666666665,0.04033333333333333,778,0.28496775397631835,budget
MCH-P-000076,SKU-E3956E6B,audio_headphones,myntra,3653.47,3023.53,4.9,2024-11-02,4756,4386,662,14967389.75,108267.42,12.016438356164384,4.359498083905956,0.04898630136986301,365,0.15093479252165984,24.684774281805744,0.36279452818642816,damage,0.0,0.041666666666666664,0.018333333333333333,659,0.17242238200943202,premium
MCH-P-000077,SKU-1EC0BE48,small_kitchen_appliances,woocommerce_store,15044.8,11643.45,4.9,2024-08-27,7154,6764,637,95103897.83,111349.31,18.53150684931507,6.217859705443173,0.04887671232876712,365,0.09417504435245416,16.462050561797753,0.3355290940991659,damage,0.3333333333333333,0.064,0.023000000000000003,726,0.2260814367754971,luxury
MCH-P-000078,SKU-1D176374,toys_games,meesho,2138.31,1510.77,4.0,2026-06-11,2279,1915,231,3830311.91,111334.7,5.2465753424657535,2.8331864846992767,0.04772602739726028,365,0.1206266318537859,58.13822454308094,0.5400068234544313,damage,0.0,0.08133333333333333,0.05366666666666667,73,0.2934747534267716,premium
MCH-P-000079,SKU-3A0D60D7,small_kitchen_appliances,pepperfry,14340.85,10043.62,3.8,2026-02-25,2000,1638,132,21867931.92,111107.79,4.487671232876712,2.493505035916853,0.05013698630136987,365,0.08058608058608059,67.83137362637362,0.5556345165504587,damage,0.3333333333333333,0.09266666666666667,0.06466666666666666,179,0.29964960235969273,luxury
MCH-P-000080,SKU-70454869,skincare,urban_ladder,3842.99,2996.52,4.0,2025-04-30,6818,6431,190,23131687.0,107972.37,17.61917808219178,5.612991639649132,0.049369863013698626,365,0.02954439433991603,16.78935935313326,0.31857284224411964,not_needed,0.3333333333333333,0.0,0.044000000000000004,480,0.22026338866351458,premium
MCH-P-000081,SKU-BEDBF01F,large_appliances,1mg,21410.16,11582.6,4.1,2024-05-05,7796,7390,457,146555114.39,112288.15,20.246575342465754,6.631552993653305,0.05463013698630138,365,0.061840324763193504,15.194607577807847,0.3275394915674501,damage,0.0,0.08533333333333333,0.03833333333333334,840,0.45901385136776185,luxury
MCH-P-000082,SKU-3DC2906B,audio_headphones,indiamart,16918.17,13044.12,3.3,2026-01-24,5890,5509,781,87235836.72,106597.92,15.093150684931507,4.913770982218569,0.04967123287671232,365,0.14176801597386096,19.349776728988928,0.325562971230673,damage,0.0,0.12066666666666666,0.10466666666666667,211,0.22898753233949048,luxury
MCH-P-000083,SKU-94BEB2ED,garden_outdoor,purplle,11473.36,6823.06,3.3,2024-06-03,1959,1599,93,16985965.27,110924.13,4.380821917808219,2.6144493639084634,0.05369863013698631,365,0.058161350844277676,69.37093808630394,0.5967942575525886,damage,0.0,0.08833333333333333,0.027,811,0.40531282902305865,luxury
